,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,lnfa,lnva,lnca,lnfsd,lntsd,asq,psq
4960,7.5,0.52,0.16,1.9,0.085,12.0,35.0,0.9968,3.38,0.62,9.5,7.0,2.0149030205422647,-0.6539264674066639,-1.8325814637483102,2.4849066497880004,3.5553480614894135,90.25,11.424399999999999
4961,7.0,0.735,0.05,2.0,0.081,13.0,54.0,0.9966,3.39,0.57,9.8,5.0,1.9459101490553132,-0.3078847797693004,-2.995732273553991,2.5649493574615367,3.9889840465642745,96.04000000000002,11.4921
4962,7.2,0.725,0.05,4.65,0.086,4.0,11.0,0.9962,3.41,0.39,10.9,5.0,1.9740810260220096,-0.32158362412746233,-2.995732273553991,1.3862943611198906,2.3978952727983707,118.81,11.628100000000002
4963,7.2,0.725,0.05,4.65,0.086,4.0,11.0,0.9962,3.41,0.39,10.9,5.0,1.9740810260220096,-0.32158362412746233,-2.995732273553991,1.3862943611198906,2.3978952727983707,118.81,11.628100000000002
4964,7.5,0.52,0.11,1.5,0.079,11.0,39.0,0.9968,3.42,0.58,9.6,5.0,2.0149030205422647,-0.6539264674066639,-2.2072749131897207,2.3978952727983707,3.6635616461296463,92.16,11.696399999999999
4965,6.6,0.705,0.07,1.6,0.076,6.0,15.0,0.9962,3.44,0.58,10.7,5.0,1.8870696490323797,-0.34955747616986843,-2.659260036932778,1.791759469228055,2.70805020110221,114.48999999999998,11.833599999999999
4966,9.3,0.32,0.57,2.0,0.074,27.0,65.0,0.9969,3.28,0.79,10.7,5.0,2.2300144001592104,-1.1394342831883648,-0.5621189181535413,3.295836866004329,4.174387269895637,114.48999999999998,10.758399999999998
4967,8.0,0.705,0.05,1.9,0.074,8.0,19.0,0.9962,3.34,0.95,10.5,6.0,2.0794415416798357,-0.34955747616986843,-2.995732273553991,2.0794415416798357,2.9444389791664403,110.25,11.1556
4968,7.7,0.63,0.08,1.9,0.076,15.0,27.0,0.9967,3.32,0.54,9.5,6.0,2.0412203288596382,-0.4620354595965587,-2.5257286443082556,2.70805020110221,3.295836866004329,90.25,11.0224
4969,7.7,0.67,0.23,2.1,0.088,17.0,96.0,0.9962,3.32,0.48,9.5,5.0,2.0412203288596382,-0.40047756659712525,-1.4696759700589417,2.833213344056216,4.564348191467836,90.25,11.0224
4970,7.7,0.69,0.22,1.9,0.084,18.0,94.0,0.9961,3.31,0.48,9.5,5.0,2.0412203288596382,-0.37106368139083207,-1.5141277326297755,2.8903717578961645,4.543294782270004,90.25,10.956100000000001
4971,8.3,0.675,0.26,2.1,0.084,11.0,43.0,0.9976,3.31,0.53,9.2,4.0,2.1162555148025524,-0.3930425881096072,-1.3470736479666092,2.3978952727983707,3.7612001156935624,84.63999999999999,10.956100000000001
4972,9.7,0.32,0.54,2.5,0.094,28.0,83.0,0.9984,3.28,0.82,9.6,5.0,2.272125885509337,-1.1394342831883648,-0.616186139423817,3.332204510175204,4.418840607796598,92.16,10.758399999999998
4973,8.8,0.41,0.64,2.2,0.093,9.0,42.0,0.9986,3.54,0.66,10.5,5.0,2.174751721484161,-0.8915981192837836,-0.4462871026284195,2.1972245773362196,3.7376696182833684,110.25,12.531600000000001
4974,8.8,0.41,0.64,2.2,0.093,9.0,42.0,0.9986,3.54,0.66,10.5,5.0,2.174751721484161,-0.8915981192837836,-0.4462871026284195,2.1972245773362196,3.7376696182833684,110.25,12.531600000000001
4975,6.8,0.785,0.0,2.4,0.104,14.0,30.0,0.9966,3.52,0.55,10.7,6.0,1.916922612182061,-0.24207156119972859,-inf,2.6390573296152584,3.4011973816621555,114.48999999999998,12.3904
4976,6.7,0.75,0.12,2.0,0.086,12.0,80.0,0.9958,3.38,0.52,10.1,5.0,1.9021075263969205,-0.2876820724517809,-2.120263536200091,2.4849066497880004,4.382026634673881,102.00999999999999,11.424399999999999
4977,8.3,0.625,0.2,1.5,0.08,27.0,119.0,0.9972,3.16,1.12,9.1,4.0,2.1162555148025524,-0.4700036292457356,-1.6094379124341003,3.295836866004329,4.77912349311153,82.80999999999999,9.985600000000002
4978,6.2,0.45,0.2,1.6,0.069,3.0,15.0,0.9958,3.41,0.56,9.2,5.0,1.824549292051046,-0.7985076962177716,-1.6094379124341003,1.0986122886681098,2.70805020110221,84.63999999999999,11.628100000000002
4979,7.8,0.43,0.7,1.9,0.464,22.0,67.0,0.9974,3.13,1.28,9.4,5.0,2.0541237336955462,-0.843970070294529,-0.35667494393873245,3.091042453358316,4.204692619390966,88.36000000000001,9.796899999999999
4980,7.4,0.5,0.47,2.0,0.086,21.0,73.0,0.997,3.36,0.57,9.1,5.0,2.0014800002101243,-0.6931471805599453,-0.7550225842780328,3.044522437723423,4.290459441148391,82.80999999999999,11.289599999999998
4981,7.3,0.67,0.26,1.8,0.401,16.0,51.0,0.9969,3.16,1.14,9.4,5.0,1.9878743481543455,-0.40047756659712525,-1.3470736479666092,2.772588722239781,3.9318256327243257,88.36000000000001,9.985600000000002
4982,6.3,0.3,0.48,1.8,0.069,18.0,61.0,0.9959,3.44,0.78,10.3,6.0,1.840549633397487,-1.2039728043259361,-0.7339691750802004,2.8903717578961645,4.110873864173311,106.09000000000002,11.833599999999999
4983,6.9,0.55,0.15,2.2,0.076,19.0,40.0,0.9961,3.41,0.59,10.1,5.0,1.9315214116032138,-0.5978370007556204,-1.8971199848858813,2.9444389791664403,3.6888794541139363,102.00999999999999,11.628100000000002
4984,8.6,0.49,0.28,1.9,0.11,20.0,136.0,0.9972,2.93,1.95,9.9,6.0,2.151762203259462,-0.7133498878774648,-1.2729656758128873,2.995732273553991,4.912654885736052,98.01,8.584900000000001
4985,7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,3.39,0.64,9.6,5.0,2.0412203288596382,-0.7133498878774648,-1.3470736479666092,2.1972245773362196,3.4339872044851463,92.16,11.4921
4986,9.3,0.39,0.44,2.1,0.107,34.0,125.0,0.9978,3.14,1.22,9.5,5.0,2.2300144001592104,-0.941608539858445,-0.8209805520698302,3.5263605246161616,4.8283137373023015,90.25,9.8596
4987,7.0,0.62,0.08,1.8,0.076,8.0,24.0,0.9978,3.48,0.53,9.0,5.0,1.9459101490553132,-0.4780358009429998,-2.5257286443082556,2.0794415416798357,3.1780538303479458,81.0,12.1104
4988,7.9,0.52,0.26,1.9,0.079,42.0,140.0,0.9964,3.23,0.54,9.5,5.0,2.066862759472976,-0.6539264674066639,-1.3470736479666092,3.7376696182833684,4.941642422609304,90.25,10.4329
4989,8.6,0.49,0.28,1.9,0.11,20.0,136.0,0.9972,2.93,1.95,9.9,6.0,2.151762203259462,-0.7133498878774648,-1.2729656758128873,2.995732273553991,4.912654885736052,98.01,8.584900000000001
4990,8.6,0.49,0.29,2.0,0.11,19.0,133.0,0.9972,2.93,1.98,9.8,5.0,2.151762203259462,-0.7133498878774648,-1.2378743560016174,2.9444389791664403,4.890349128221754,96.04000000000002,8.584900000000001
4991,7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,3.39,0.64,9.6,5.0,2.0412203288596382,-0.7133498878774648,-1.3470736479666092,2.1972245773362196,3.4339872044851463,92.16,11.4921
4992,5.0,1.02,0.04,1.4,0.045,41.0,85.0,0.9938,3.75,0.48,10.5,4.0,1.6094379124341003,0.01980262729617973,-3.2188758248682006,3.713572066704308,4.442651256490317,110.25,14.0625
4993,4.7,0.6,0.17,2.3,0.058,17.0,106.0,0.9932,3.85,0.6,12.9,6.0,1.547562508716013,-0.5108256237659907,-1.7719568419318752,2.833213344056216,4.663439094112067,166.41,14.822500000000002
4994,6.8,0.775,0.0,3.0,0.102,8.0,23.0,0.9965,3.45,0.56,10.7,5.0,1.916922612182061,-0.25489224962879004,-inf,2.0794415416798357,3.1354942159291497,114.48999999999998,11.902500000000002
4995,7.0,0.5,0.25,2.0,0.07,3.0,22.0,0.9963,3.25,0.63,9.2,5.0,1.9459101490553132,-0.6931471805599453,-1.3862943611198906,1.0986122886681098,3.091042453358316,84.63999999999999,10.5625
4996,7.6,0.9,0.06,2.5,0.079,5.0,10.0,0.9967,3.39,0.56,9.8,5.0,2.028148247292285,-0.10536051565782628,-2.8134107167600364,1.6094379124341003,2.302585092994046,96.04000000000002,11.4921
4997,8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,6.0,2.0918640616783932,-0.6069694843188929,-1.7147984280919266,2.5649493574615367,3.5553480614894135,81.0,10.889999999999999
4998,8.3,0.61,0.3,2.1,0.084,11.0,50.0,0.9972,3.4,0.61,10.2,6.0,2.1162555148025524,-0.4942963218147801,-1.2039728043259361,2.3978952727983707,3.912023005428146,104.03999999999999,11.559999999999999
4999,7.8,0.5,0.3,1.9,0.075,8.0,22.0,0.9959,3.31,0.56,10.4,6.0,2.0541237336955462,-0.6931471805599453,-1.2039728043259361,2.0794415416798357,3.091042453358316,108.16000000000001,10.956100000000001
5000,8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,6.0,2.0918640616783932,-0.6069694843188929,-1.7147984280919266,2.5649493574615367,3.5553480614894135,81.0,10.889999999999999
5001,8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,3.29,0.51,9.2,5.0,2.0918640616783932,-0.5533852381847867,-1.5141277326297755,2.4849066497880004,4.174387269895637,84.63999999999999,10.8241
5002,7.2,0.49,0.24,2.2,0.07,5.0,36.0,0.996,3.33,0.48,9.4,5.0,1.9740810260220096,-0.7133498878774648,-1.4271163556401458,1.6094379124341003,3.58351893845611,88.36000000000001,11.0889
5003,8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,3.29,0.51,9.2,5.0,2.0918640616783932,-0.5533852381847867,-1.5141277326297755,2.4849066497880004,4.174387269895637,84.63999999999999,10.8241
5004,7.8,0.41,0.68,1.7,0.467,18.0,69.0,0.9973,3.08,1.31,9.3,5.0,2.0541237336955462,-0.8915981192837836,-0.3856624808119846,2.8903717578961645,4.23410650459726,86.49000000000001,9.4864
5005,6.2,0.63,0.31,1.7,0.088,15.0,64.0,0.9969,3.46,0.79,9.3,5.0,1.824549292051046,-0.4620354595965587,-1.171182981502945,2.70805020110221,4.1588830833596715,86.49000000000001,11.9716
5006,8.0,0.33,0.53,2.5,0.091,18.0,80.0,0.9976,3.37,0.8,9.6,6.0,2.0794415416798357,-1.1086626245216111,-0.6348782724359695,2.8903717578961645,4.382026634673881,92.16,11.356900000000001
5007,8.1,0.785,0.52,2.0,0.122,37.0,153.0,0.9969,3.21,0.69,9.3,5.0,2.0918640616783932,-0.24207156119972859,-0.6539264674066639,3.6109179126442243,5.030437921392435,86.49000000000001,10.3041
5008,7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,5.0,2.0541237336955462,-0.579818495252942,-1.6607312068216509,2.4849066497880004,3.8501476017100584,90.25,10.1761
5009,8.4,0.62,0.09,2.2,0.084,11.0,108.0,0.9964,3.15,0.66,9.8,5.0,2.128231705849268,-0.4780358009429998,-2.4079456086518722,2.3978952727983707,4.68213122712422,96.04000000000002,9.9225
5010,8.4,0.6,0.1,2.2,0.085,14.0,111.0,0.9964,3.15,0.66,9.8,5.0,2.128231705849268,-0.5108256237659907,-2.3025850929940455,2.6390573296152584,4.709530201312334,96.04000000000002,9.9225
5011,10.1,0.31,0.44,2.3,0.08,22.0,46.0,0.9988,3.32,0.67,9.7,6.0,2.312535423847214,-1.171182981502945,-0.8209805520698302,3.091042453358316,3.828641396489095,94.08999999999999,11.0224
5012,7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,5.0,2.0541237336955462,-0.579818495252942,-1.6607312068216509,2.4849066497880004,3.8501476017100584,90.25,10.1761
5013,9.4,0.4,0.31,2.2,0.09,13.0,62.0,0.9966,3.07,0.63,10.5,6.0,2.2407096892759584,-0.916290731874155,-1.171182981502945,2.5649493574615367,4.127134385045092,110.25,9.4249
5014,8.3,0.54,0.28,1.9,0.077,11.0,40.0,0.9978,3.39,0.61,10.0,6.0,2.1162555148025524,-0.616186139423817,-1.2729656758128873,2.3978952727983707,3.6888794541139363,100.0,11.4921
5015,7.8,0.56,0.12,2.0,0.082,7.0,28.0,0.997,3.37,0.5,9.4,6.0,2.0541237336955462,-0.579818495252942,-2.120263536200091,1.9459101490553132,3.332204510175204,88.36000000000001,11.356900000000001
5016,8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,3.21,0.6,10.9,6.0,2.174751721484161,-0.5978370007556204,-3.2188758248682006,2.6390573296152584,4.02535169073515,118.81,10.3041
5017,7.0,0.69,0.08,1.8,0.097,22.0,89.0,0.9959,3.34,0.54,9.2,6.0,1.9459101490553132,-0.37106368139083207,-2.5257286443082556,3.091042453358316,4.48863636973214,84.63999999999999,11.1556
5018,7.3,1.07,0.09,1.7,0.178,10.0,89.0,0.9962,3.3,0.57,9.0,5.0,1.9878743481543455,0.06765864847381486,-2.4079456086518722,2.302585092994046,4.48863636973214,81.0,10.889999999999999
5019,8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,3.21,0.6,10.9,6.0,2.174751721484161,-0.5978370007556204,-3.2188758248682006,2.6390573296152584,4.02535169073515,118.81,10.3041
5020,7.3,0.695,0.0,2.5,0.075,3.0,13.0,0.998,3.49,0.52,9.2,5.0,1.9878743481543455,-0.363843433417345,-inf,1.0986122886681098,2.5649493574615367,84.63999999999999,12.180100000000001
5021,8.0,0.71,0.0,2.6,0.08,11.0,34.0,0.9976,3.44,0.53,9.5,5.0,2.0794415416798357,-0.342490308946776,-inf,2.3978952727983707,3.5263605246161616,90.25,11.833599999999999
5022,7.8,0.5,0.17,1.6,0.082,21.0,102.0,0.996,3.39,0.48,9.5,5.0,2.0541237336955462,-0.6931471805599453,-1.7719568419318752,3.044522437723423,4.624972813284271,90.25,11.4921
5023,9.0,0.62,0.04,1.9,0.146,27.0,90.0,0.9984,3.16,0.7,9.4,5.0,2.1972245773362196,-0.4780358009429998,-3.2188758248682006,3.295836866004329,4.499809670330265,88.36000000000001,9.985600000000002
5024,8.2,1.33,0.0,1.7,0.081,3.0,12.0,0.9964,3.53,0.49,10.9,5.0,2.1041341542702074,0.28517894223366247,-inf,1.0986122886681098,2.4849066497880004,118.81,12.460899999999999
5025,8.1,1.33,0.0,1.8,0.082,3.0,12.0,0.9964,3.54,0.48,10.9,5.0,2.0918640616783932,0.28517894223366247,-inf,1.0986122886681098,2.4849066497880004,118.81,12.531600000000001
5026,8.0,0.59,0.16,1.8,0.065,3.0,16.0,0.9962,3.42,0.92,10.5,7.0,2.0794415416798357,-0.527632742082372,-1.8325814637483102,1.0986122886681098,2.772588722239781,110.25,11.696399999999999
5027,6.1,0.38,0.15,1.8,0.072,6.0,19.0,0.9955,3.42,0.57,9.4,5.0,1.8082887711792655,-0.9675840262617056,-1.8971199848858813,1.791759469228055,2.9444389791664403,88.36000000000001,11.696399999999999
5028,8.0,0.745,0.56,2.0,0.118,30.0,134.0,0.9968,3.24,0.66,9.4,5.0,2.0794415416798357,-0.29437106060257756,-0.579818495252942,3.4011973816621555,4.897839799950911,88.36000000000001,10.497600000000002
5029,5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,5.0,1.7227665977411035,-0.6931471805599453,-2.4079456086518722,2.833213344056216,4.59511985013459,169.0,13.1769
5030,5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,5.0,1.7227665977411035,-0.6931471805599453,-2.4079456086518722,2.833213344056216,4.59511985013459,169.0,13.1769
5031,6.6,0.5,0.01,1.5,0.06,17.0,26.0,0.9952,3.4,0.58,9.8,6.0,1.8870696490323797,-0.6931471805599453,-4.605170185988091,2.833213344056216,3.258096538021482,96.04000000000002,11.559999999999999
5032,7.9,1.04,0.05,2.2,0.084,13.0,29.0,0.9959,3.22,0.55,9.9,6.0,2.066862759472976,0.03922071315328133,-2.995732273553991,2.5649493574615367,3.367295829986474,98.01,10.368400000000001
5033,8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,5.0,2.128231705849268,-0.29437106060257756,-2.2072749131897207,2.772588722239781,4.143134726391533,92.16,10.1761
5034,8.3,0.715,0.15,1.8,0.089,10.0,52.0,0.9968,3.23,0.77,9.5,5.0,2.1162555148025524,-0.33547273628812946,-1.8971199848858813,2.302585092994046,3.9512437185814275,90.25,10.4329
5035,7.2,0.415,0.36,2.0,0.081,13.0,45.0,0.9972,3.48,0.64,9.2,5.0,1.9740810260220096,-0.8794767587514388,-1.0216512475319814,2.5649493574615367,3.8066624897703196,84.63999999999999,12.1104
5036,7.8,0.56,0.19,2.1,0.081,15.0,105.0,0.9962,3.33,0.54,9.5,5.0,2.0541237336955462,-0.579818495252942,-1.6607312068216509,2.70805020110221,4.653960350157523,90.25,11.0889
5037,7.8,0.56,0.19,2.0,0.081,17.0,108.0,0.9962,3.32,0.54,9.5,5.0,2.0541237336955462,-0.579818495252942,-1.6607312068216509,2.833213344056216,4.68213122712422,90.25,11.0224
5038,8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,5.0,2.128231705849268,-0.29437106060257756,-2.2072749131897207,2.772588722239781,4.143134726391533,92.16,10.1761
5039,8.3,0.715,0.15,1.8,0.089,10.0,52.0,0.9968,3.23,0.77,9.5,5.0,2.1162555148025524,-0.33547273628812946,-1.8971199848858813,2.302585092994046,3.9512437185814275,90.25,10.4329
5040,5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,6.0,1.6486586255873816,-1.0788096613719298,-inf,3.295836866004329,4.143134726391533,196.0,13.5424
5041,6.3,0.39,0.08,1.7,0.066,3.0,20.0,0.9954,3.34,0.58,9.4,5.0,1.840549633397487,-0.941608539858445,-2.5257286443082556,1.0986122886681098,2.995732273553991,88.36000000000001,11.1556
5042,5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,6.0,1.6486586255873816,-1.0788096613719298,-inf,3.295836866004329,4.143134726391533,196.0,13.5424
5043,8.1,0.67,0.55,1.8,0.117,32.0,141.0,0.9968,3.17,0.62,9.4,5.0,2.0918640616783932,-0.40047756659712525,-0.5978370007556204,3.4657359027997265,4.948759890378168,88.36000000000001,10.0489
5044,5.8,0.68,0.02,1.8,0.087,21.0,94.0,0.9944,3.54,0.52,10.0,5.0,1.7578579175523736,-0.3856624808119846,-3.912023005428146,3.044522437723423,4.543294782270004,100.0,12.531600000000001
5045,7.6,0.49,0.26,1.6,0.236,10.0,88.0,0.9968,3.11,0.8,9.3,5.0,2.028148247292285,-0.7133498878774648,-1.3470736479666092,2.302585092994046,4.477336814478207,86.49000000000001,9.672099999999999
5046,6.9,0.49,0.1,2.3,0.074,12.0,30.0,0.9959,3.42,0.58,10.2,6.0,1.9315214116032138,-0.7133498878774648,-2.3025850929940455,2.4849066497880004,3.4011973816621555,104.03999999999999,11.696399999999999
5047,8.2,0.4,0.44,2.8,0.089,11.0,43.0,0.9975,3.53,0.61,10.5,6.0,2.1041341542702074,-0.916290731874155,-0.8209805520698302,2.3978952727983707,3.7612001156935624,110.25,12.460899999999999
5048,7.3,0.33,0.47,2.1,0.077,5.0,11.0,0.9958,3.33,0.53,10.3,6.0,1.9878743481543455,-1.1086626245216111,-0.7550225842780328,1.6094379124341003,2.3978952727983707,106.09000000000002,11.0889
5049,9.2,0.52,1.0,3.4,0.61,32.0,69.0,0.9996,2.74,2.0,9.4,4.0,2.2192034840549946,-0.6539264674066639,0.0,3.4657359027997265,4.23410650459726,88.36000000000001,7.507600000000001
5050,7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,3.35,0.54,10.1,5.0,2.0149030205422647,-0.5108256237659907,-3.506557897319982,3.2188758248682006,4.59511985013459,102.00999999999999,11.2225
5051,7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,3.35,0.54,10.1,5.0,2.0149030205422647,-0.5108256237659907,-3.506557897319982,3.2188758248682006,4.59511985013459,102.00999999999999,11.2225
5052,7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,5.0,1.9600947840472698,-0.843970070294529,-0.8675005677047231,3.367295829986474,4.859812404361672,110.25,11.696399999999999
5053,7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,5.0,1.9600947840472698,-0.843970070294529,-0.8675005677047231,3.332204510175204,4.852030263919617,110.25,11.696399999999999
5054,7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,5.0,1.9600947840472698,-0.843970070294529,-0.8675005677047231,3.367295829986474,4.859812404361672,110.25,11.696399999999999
5055,7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,5.0,1.9600947840472698,-0.843970070294529,-0.8675005677047231,3.332204510175204,4.852030263919617,110.25,11.696399999999999
5056,7.1,0.68,0.0,2.2,0.073,12.0,22.0,0.9969,3.48,0.5,9.3,5.0,1.9600947840472698,-0.3856624808119846,-inf,2.4849066497880004,3.091042453358316,86.49000000000001,12.1104
5057,6.8,0.6,0.18,1.9,0.079,18.0,86.0,0.9968,3.59,0.57,9.3,6.0,1.916922612182061,-0.5108256237659907,-1.7147984280919266,2.8903717578961645,4.454347296253507,86.49000000000001,12.8881
5058,7.6,0.95,0.03,2.0,0.09,7.0,20.0,0.9959,3.2,0.56,9.6,5.0,2.028148247292285,-0.05129329438755058,-3.506557897319982,1.9459101490553132,2.995732273553991,92.16,10.240000000000002
5059,7.6,0.68,0.02,1.3,0.072,9.0,20.0,0.9965,3.17,1.08,9.2,4.0,2.028148247292285,-0.3856624808119846,-3.912023005428146,2.1972245773362196,2.995732273553991,84.63999999999999,10.0489
5060,7.8,0.53,0.04,1.7,0.076,17.0,31.0,0.9964,3.33,0.56,10.0,6.0,2.0541237336955462,-0.6348782724359695,-3.2188758248682006,2.833213344056216,3.4339872044851463,100.0,11.0889
5061,7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,3.37,0.49,9.4,5.0,2.0014800002101243,-0.5108256237659907,-1.3470736479666092,3.58351893845611,4.795790545596741,88.36000000000001,11.356900000000001
5062,7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,5.0,1.9878743481543455,-0.527632742082372,-1.3470736479666092,3.5553480614894135,4.795790545596741,88.36000000000001,11.356900000000001
5063,7.8,0.63,0.48,1.7,0.1,14.0,96.0,0.9961,3.19,0.62,9.5,5.0,2.0541237336955462,-0.4620354595965587,-0.7339691750802004,2.6390573296152584,4.564348191467836,90.25,10.1761
5064,6.8,0.64,0.1,2.1,0.085,18.0,101.0,0.9956,3.34,0.52,10.2,5.0,1.916922612182061,-0.4462871026284195,-2.3025850929940455,2.8903717578961645,4.61512051684126,104.03999999999999,11.1556
5065,7.3,0.55,0.03,1.6,0.072,17.0,42.0,0.9956,3.37,0.48,9.0,4.0,1.9878743481543455,-0.5978370007556204,-3.506557897319982,2.833213344056216,3.7376696182833684,81.0,11.356900000000001
5066,6.8,0.63,0.07,2.1,0.089,11.0,44.0,0.9953,3.47,0.55,10.4,6.0,1.916922612182061,-0.4620354595965587,-2.659260036932778,2.3978952727983707,3.784189633918261,108.16000000000001,12.0409
5067,7.5,0.705,0.24,1.8,0.36,15.0,63.0,0.9964,3.0,1.59,9.5,5.0,2.0149030205422647,-0.34955747616986843,-1.4271163556401458,2.70805020110221,4.143134726391533,90.25,9.0
5068,7.9,0.885,0.03,1.8,0.058,4.0,8.0,0.9972,3.36,0.33,9.1,4.0,2.066862759472976,-0.12216763397420753,-3.506557897319982,1.3862943611198906,2.0794415416798357,82.80999999999999,11.289599999999998
5069,8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,6.0,2.0794415416798357,-0.8675005677047231,-1.7719568419318752,1.791759469228055,2.8903717578961645,84.63999999999999,10.8241
5070,8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,6.0,2.0794415416798357,-0.8675005677047231,-1.7719568419318752,1.791759469228055,2.8903717578961645,84.63999999999999,10.8241
5071,7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,3.42,0.57,11.5,6.0,2.0014800002101243,-0.4780358009429998,-2.995732273553991,3.1780538303479458,3.7376696182833684,132.25,11.696399999999999
5072,7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,5.0,1.9878743481543455,-0.9675840262617056,-1.5606477482646683,1.9459101490553132,3.5553480614894135,90.25,11.0889
5073,6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,5.0,1.9315214116032138,-0.6931471805599453,-3.2188758248682006,2.9444389791664403,3.8918202981106265,90.25,11.2225
5074,7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,5.0,1.9878743481543455,-0.9675840262617056,-1.5606477482646683,1.9459101490553132,3.5553480614894135,90.25,11.0889
5075,7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,3.58,0.61,10.5,6.0,2.0149030205422647,-0.6539264674066639,-0.8675005677047231,2.0794415416798357,3.6375861597263857,110.25,12.8164
5076,7.0,0.805,0.0,2.5,0.068,7.0,20.0,0.9969,3.48,0.56,9.6,5.0,1.9459101490553132,-0.21691300156357363,-inf,1.9459101490553132,2.995732273553991,92.16,12.1104
5077,8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5.0,2.174751721484161,-0.4942963218147801,-1.9661128563728327,2.302585092994046,3.7376696182833684,90.25,10.1761
5078,8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5.0,2.174751721484161,-0.4942963218147801,-1.9661128563728327,2.302585092994046,3.7376696182833684,90.25,10.1761
5079,8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,3.12,1.02,9.3,5.0,2.186051276738094,-0.4942963218147801,-0.7133498878774648,3.1354942159291497,4.700480365792417,86.49000000000001,9.7344
5080,7.2,0.73,0.02,2.5,0.076,16.0,42.0,0.9972,3.44,0.52,9.3,5.0,1.9740810260220096,-0.31471074483970024,-3.912023005428146,2.772588722239781,3.7376696182833684,86.49000000000001,11.833599999999999
5081,6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,3.54,0.58,9.3,5.0,1.916922612182061,-0.4942963218147801,-1.6094379124341003,2.3978952727983707,4.174387269895637,86.49000000000001,12.531600000000001
5082,6.7,0.62,0.21,1.9,0.079,8.0,62.0,0.997,3.52,0.58,9.3,6.0,1.9021075263969205,-0.4780358009429998,-1.5606477482646683,2.0794415416798357,4.127134385045092,86.49000000000001,12.3904
5083,8.9,0.31,0.57,2.0,0.111,26.0,85.0,0.9971,3.26,0.53,9.7,5.0,2.186051276738094,-1.171182981502945,-0.5621189181535413,3.258096538021482,4.442651256490317,94.08999999999999,10.6276
5084,7.4,0.39,0.48,2.0,0.082,14.0,67.0,0.9972,3.34,0.55,9.2,5.0,2.0014800002101243,-0.941608539858445,-0.7339691750802004,2.6390573296152584,4.204692619390966,84.63999999999999,11.1556
5085,7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,5.0,2.0412203288596382,-0.34955747616986843,-2.3025850929940455,2.1972245773362196,3.258096538021482,94.08999999999999,11.4921
5086,7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,3.2,0.55,9.5,5.0,2.066862759472976,-0.6931471805599453,-1.1086626245216111,2.70805020110221,4.962844630259907,90.25,10.240000000000002
